Date,Value
2005-12-01,26.44
2005-11-01,25.93
2005-10-01,24.88
2005-09-01,25.73
2005-08-01,26.1
2005-07-01,26.29
2005-06-01,26.07
2005-05-01,25.65
2005-04-01,25.41
2005-03-01,26.34
2005-02-01,26.74
2005-01-01,26.59
2004-12-01,27.14
2004-11-01,26.47
2004-10-01,25.41
2004-09-01,25.67
2004-08-01,25.17
2004-07-01,25.7
2004-06-01,26.4
2004-05-01,25.9
2004-04-01,26.9
2004-03-01,26.89
2004-02-01,27.65
2004-01-01,27.66
2003-12-01,26.64
2003-11-01,25.95
2003-10-01,25.68
2003-09-01,25.24
2003-08-01,24.64
2003-07-01,24.87
2003-06-01,24.83
2003-05-01,23.59
2003-04-01,22.43
2003-03-01,21.31
2003-02-01,21.21
2003-01-01,22.9
2002-12-01,23.1
2002-11-01,23.35
2002-10-01,21.96
2002-09-01,22.36
2002-08-01,23.59
2002-07-01,23.46
2002-06-01,26.39
2002-05-01,28.13
2002-04-01,29.01
2002-03-01,30.29
2002-02-01,29.09
2002-01-01,30.28
2001-12-01,30.5
2001-11-01,30.01
2001-10-01,28.58
2001-09-01,27.67
2001-08-01,31.4
2001-07-01,32.16
2001-06-01,33.07
2001-05-01,34.07
2001-04-01,32.17
2001-03-01,32.32
2001-02-01,35.83
2001-01-01,36.98
2000-12-01,37.27
2000-11-01,38.78
2000-10-01,39.37
2000-09-01,41.89
2000-08-01,42.87
2000-07-01,42.75
2000-06-01,42.78
2000-05-01,41.96
2000-04-01,43.53
2000-03-01,43.22
2000-02-01,42.18
2000-01-01,43.77
1999-12-01,44.19
1999-11-01,43.21
1999-10-01,40.55
1999-09-01,41.32
1999-08-01,41.93
1999-07-01,43.83
1999-06-01,42.18
1999-05-01,42.55
1999-04-01,42.7
1999-03-01,41.35
1999-02-01,40.4
1999-01-01,40.57
1998-12-01,38.82
1998-11-01,37.37
1998-10-01,33.77
1998-09-01,33.53
1998-08-01,35.42
1998-07-01,38.26
1998-06-01,36.8
1998-05-01,36.95
1998-04-01,37.27
1998-03-01,36.29
1998-02-01,34.71
1998-01-01,32.86
1997-12-01,33.03
1997-11-01,32.33
1997-10-01,32.9
1997-09-01,32.66
1997-08-01,32.58
1997-07-01,32.76
1997-06-01,31.25
1997-05-01,29.93
1997-04-01,27.58
1997-03-01,28.8
1997-02-01,29.26
1997-01-01,28.33
1996-12-01,27.72
1996-11-01,27.58
1996-10-01,26.48
1996-09-01,25.68
1996-08-01,25.41
1996-07-01,24.86
1996-06-01,25.96
1996-05-01,25.81
1996-04-01,25.42
1996-03-01,25.63
1996-02-01,25.97
1996-01-01,24.76
1995-12-01,25.03
1995-11-01,24.35
1995-10-01,23.93
1995-09-01,23.94
1995-08-01,23.28
1995-07-01,23.37
1995-06-01,22.72
1995-05-01,22.19
1995-04-01,21.64
1995-03-01,21.15
1995-02-01,20.8
1995-01-01,20.22
1994-12-01,19.91
1994-11-01,20.21
1994-10-01,20.39
1994-09-01,20.57
1994-08-01,20.53
1994-07-01,20.07
1994-06-01,20.29
1994-05-01,20.19
1994-04-01,20.05
1994-03-01,20.83
1994-02-01,21.26
1994-01-01,21.41
1993-12-01,21.16
1993-11-01,21.04
1993-10-01,21.11
1993-09-01,20.99
1993-08-01,20.81
1993-07-01,20.56
1993-06-01,20.61
1993-05-01,20.52
1993-04-01,20.46
1993-03-01,20.85
1993-02-01,20.54
1993-01-01,20.32
1992-12-01,20.45
1992-11-01,19.83
1992-10-01,19.37
1992-09-01,19.71
1992-08-01,19.72
1992-07-01,19.62
1992-06-01,19.31
1992-05-01,19.66
1992-04-01,19.3
1992-03-01,19.28
1992-02-01,19.58
1992-01-01,19.77
1991-12-01,18.44
1991-11-01,18.29
1991-10-01,18.35
1991-09-01,18.36
1991-08-01,18.51
1991-07-01,18.1
1991-06-01,18.01
1991-05-01,18.03
1991-04-01,18.16
1991-03-01,17.82
1991-02-01,17.36
1991-01-01,15.61
1990-12-01,15.85
1990-11-01,15.19
1990-10-01,14.82
1990-09-01,15.3
1990-08-01,16.17
1990-07-01,17.75
1990-06-01,17.82
1990-05-01,17.39
1990-04-01,16.81
1990-03-01,16.83
1990-02-01,16.51
1990-01-01,17.05
1989-12-01,17.65
1989-11-01,17.24
1989-10-01,17.64
1989-09-01,17.71
1989-08-01,17.73
1989-07-01,17.01
1989-06-01,16.64
1989-05-01,16.19
1989-04-01,15.69
1989-03-01,15.3
1989-02-01,15.47
1989-01-01,15.09
1988-12-01,14.7
1988-11-01,14.45
1988-10-01,14.81
1988-09-01,14.37
1988-08-01,14.24
1988-07-01,14.61
1988-06-01,14.77
1988-05-01,14.03
1988-04-01,14.43
1988-03-01,14.67
1988-02-01,14.3
1988-01-01,13.9
1987-12-01,13.39
1987-11-01,13.59
1987-10-01,15.53
1987-09-01,17.68
1987-08-01,18.33
1987-07-01,17.31
1987-06-01,16.83
1987-05-01,16.16
1987-04-01,16.2
1987-03-01,16.43
1987-02-01,15.82
1987-01-01,14.92
1986-12-01,14.09
1986-11-01,13.87
1986-10-01,13.43
1986-09-01,13.47
1986-08-01,13.89
1986-07-01,13.62
1986-06-01,13.89
1986-05-01,13.56
1986-04-01,13.55
1986-03-01,13.19
1986-02-01,12.39
1986-01-01,11.72
1985-12-01,11.69
1985-11-01,11.16
1985-10-01,10.55
1985-09-01,10.47
1985-08-01,10.74
1985-07-01,11
1985-06-01,10.81
1985-05-01,10.61
1985-04-01,10.4
1985-03-01,10.37
1985-02-01,10.49
1985-01-01,10
1984-12-01,9.6
1984-11-01,9.69
1984-10-01,9.6
1984-09-01,9.69
1984-08-01,9.62
1984-07-01,8.87
1984-06-01,9.01
1984-05-01,9.23
1984-04-01,9.31
1984-03-01,9.33
1984-02-01,9.32
1984-01-01,9.89
1983-12-01,9.82
1983-11-01,9.85
1983-10-01,10
1983-09-01,9.98
1983-08-01,9.73
1983-07-01,10.01
1983-06-01,10
1983-05-01,9.87
1983-04-01,9.53
1983-03-01,9.23
1983-02-01,8.91
1983-01-01,8.76
1982-12-01,8.47
1982-11-01,8.35
1982-10-01,8
1982-09-01,7.4
1982-08-01,6.64
1982-07-01,6.64
1982-06-01,6.69
1982-05-01,7.19
1982-04-01,7.26
1982-03-01,6.95
1982-02-01,7.18
1982-01-01,7.39
1981-12-01,7.83
1981-11-01,7.81
1981-10-01,7.65
1981-09-01,7.58
1981-08-01,8.4
1981-07-01,8.45
1981-06-01,8.77
1981-05-01,8.82
1981-04-01,9.09
1981-03-01,9.08
1981-02-01,8.83
1981-01-01,9.26
1980-12-01,9.39
1980-11-01,9.65
1980-10-01,9.36
1980-09-01,9.2
1980-08-01,9.07
1980-07-01,8.88
1980-06-01,8.51
1980-05-01,8.1
1980-04-01,7.84
1980-03-01,8.08
1980-02-01,9.05
1980-01-01,8.85
1979-12-01,8.75
1979-11-01,8.52
1979-10-01,8.68
1979-09-01,9.11
1979-08-01,9.13
1979-07-01,8.83
1979-06-01,8.85
1979-05-01,8.79
1979-04-01,9.13
1979-03-01,9.07
1979-02-01,9
1979-01-01,9.26
1978-12-01,9.01
1978-11-01,8.93
1978-10-01,9.53
1978-09-01,9.94
1978-08-01,10.02
1978-07-01,9.43
1978-06-01,9.55
1978-05-01,9.63
1978-04-01,9.26
1978-03-01,8.95
1978-02-01,9.05
1978-01-01,9.24
1977-12-01,9.68
1977-11-01,9.77
1977-10-01,9.77
1977-09-01,10.07
1977-08-01,10.27
1977-07-01,10.57
1977-06-01,10.53
1977-05-01,10.55
1977-04-01,10.64
1977-03-01,10.9
1977-02-01,11.01
1977-01-01,11.44
1976-12-01,11.6
1976-11-01,11.25
1976-10-01,11.35
1976-09-01,11.81
1976-08-01,11.6
1976-07-01,11.76
1976-06-01,11.54
1976-05-01,11.53
1976-04-01,11.69
1976-03-01,11.63
1976-02-01,11.59
1976-01-01,11.19
1975-12-01,10.25
1975-11-01,10.44
1975-10-01,10.33
1975-09-01,9.92
1975-08-01,10.09
1975-07-01,10.9
1975-06-01,11.01
1975-05-01,10.82
1975-04-01,10.23
1975-03-01,10.16
1975-02-01,9.76
1975-01-01,8.92
1974-12-01,8.29
1974-11-01,8.95
1974-10-01,8.74
1974-09-01,8.68
1974-08-01,9.82
1974-07-01,10.39
1974-06-01,11.89
1974-05-01,12
1974-04-01,12.55
1974-03-01,13.31
1974-02-01,12.96
1974-01-01,13.53
1973-12-01,13.49
1973-11-01,14.65
1973-10-01,15.91
1973-09-01,15.48
1973-08-01,15.28
1973-07-01,15.89
1973-06-01,15.81
1973-05-01,16.31
1973-04-01,16.94
1973-03-01,17.41
1973-02-01,17.89
1973-01-01,18.71
1972-12-01,18.65
1972-11-01,18.34
1972-10-01,17.53
1972-09-01,17.61
1972-08-01,17.94
1972-07-01,17.4
1972-06-01,17.64
1972-05-01,17.66
1972-04-01,17.92
1972-03-01,17.81
1972-02-01,17.46
1972-01-01,17.26
1971-12-01,16.6
1971-11-01,15.64
1971-10-01,16.43
1971-09-01,16.86
1971-08-01,16.52
1971-07-01,16.89
1971-06-01,17.08
1971-05-01,17.56
1971-04-01,17.92
1971-03-01,17.4
1971-02-01,17.03
1971-01-01,16.46
1970-12-01,15.87
1970-11-01,14.95
1970-10-01,15.06
1970-09-01,14.84
1970-08-01,14.1
1970-07-01,13.73
1970-06-01,13.8
1970-05-01,13.98
1970-04-01,15.87
1970-03-01,16.53
1970-02-01,16.37
1970-01-01,17.09
1969-12-01,17.33
1969-11-01,18.44
1969-10-01,18.45
1969-09-01,18.4
1969-08-01,18.43
1969-07-01,18.68
1969-06-01,19.71
1969-05-01,20.97
1969-04-01,20.43
1969-03-01,20.2
1969-02-01,20.9
1969-01-01,21.19
1968-12-01,22.28
1968-11-01,22.2
1968-10-01,22
1968-09-01,21.68
1968-08-01,21.14
1968-07-01,21.75
1968-06-01,22
1968-05-01,21.63
1968-04-01,21.28
1968-03-01,19.93
1968-02-01,20.42
1968-01-01,21.51
1967-12-01,21.75
1967-11-01,21.26
1967-10-01,22.07
1967-09-01,22.22
1967-08-01,22.03
1967-07-01,21.8
1967-06-01,21.55
1967-05-01,21.95
1967-04-01,21.69
1967-03-01,21.44
1967-02-01,21.07
1967-01-01,20.43
1966-12-01,19.74
1966-11-01,19.71
1966-10-01,18.83
1966-09-01,19.16
1966-08-01,19.91
1966-07-01,21.38
1966-06-01,21.56
1966-05-01,21.85
1966-04-01,23.11
1966-03-01,22.61
1966-02-01,23.7
1966-01-01,24.06
1965-12-01,23.69
1965-11-01,23.93
1965-10-01,23.78
1965-09-01,23.37
1965-08-01,22.67
1965-07-01,22.3
1965-06-01,22.39
1965-05-01,23.71
1965-04-01,23.42
1965-03-01,23.25
1965-02-01,23.37
1965-01-01,23.27
1964-12-01,22.75
1964-11-01,23.23
1964-10-01,23.21
1964-09-01,22.89
1964-08-01,22.65
1964-07-01,22.98
1964-06-01,22.3
1964-05-01,22.57
1964-04-01,22.42
1964-03-01,22.17
1964-02-01,21.83
1964-01-01,21.63
1963-12-01,21.04
1963-11-01,20.72
1963-10-01,20.89
1963-09-01,20.96
1963-08-01,20.47
1963-07-01,19.97
1963-06-01,20.38
1963-05-01,20.51
1963-04-01,20.15
1963-03-01,19.29
1963-02-01,19.47
1963-01-01,19.26
1962-12-01,18.59
1962-11-01,17.85
1962-10-01,16.74
1962-09-01,17.32
1962-08-01,17.57
1962-07-01,17.14
1962-06-01,16.83
1962-05-01,19.09
1962-04-01,20.66
1962-03-01,21.44
1962-02-01,21.45
1962-01-01,21.2
1961-12-01,22.04
1961-11-01,21.86
1961-10-01,20.92
1961-09-01,20.71
1961-08-01,20.94
1961-07-01,20.15
1961-06-01,20.33
1961-05-01,20.6
1961-04-01,20.38
1961-03-01,19.84
1961-02-01,19.23
1961-01-01,18.47
1960-12-01,17.56
1960-11-01,17.15
1960-10-01,16.61
1960-09-01,17.05
1960-08-01,17.58
1960-07-01,17.38
1960-06-01,17.82
1960-05-01,17.26
1960-04-01,17.43
1960-03-01,17.29
1960-02-01,17.55
1960-01-01,18.34
1959-12-01,18.62
1959-11-01,18.07
1959-10-01,18.02
1959-09-01,18.12
1959-08-01,18.96
1959-07-01,19.09
1959-06-01,18.45
1959-05-01,18.69
1959-04-01,18.43
1959-03-01,18.2
1959-02-01,17.76
1959-01-01,17.98
1958-12-01,17.36
1958-11-01,16.99
1958-10-01,16.56
1958-09-01,15.93
1958-08-01,15.54
1958-07-01,14.96
1958-06-01,14.64
1958-05-01,14.32
1958-04-01,13.91
1958-03-01,13.93
1958-02-01,13.78
1958-01-01,13.79
1957-12-01,13.67
1957-11-01,13.74
1957-10-01,14.15
1957-09-01,15.16
1957-08-01,15.87
1957-07-01,16.87
1957-06-01,16.73
1957-05-01,16.6
1957-04-01,16.12
1957-03-01,15.9
1957-02-01,15.84
1957-01-01,16.72
1956-12-01,17.2
1956-11-01,17.12
1956-10-01,17.42
1956-09-01,17.84
1956-08-01,18.67
1956-07-01,18.86
1956-06-01,18.16
1956-05-01,18.54
1956-04-01,19.37
1956-03-01,19.37
1956-02-01,18.27
1956-01-01,18.29
1955-12-01,18.94
1955-11-01,18.84
1955-10-01,17.77
1955-09-01,18.84
1955-08-01,18.22
1955-07-01,18.45
1955-06-01,17.37
1955-05-01,16.52
1955-04-01,16.69
1955-03-01,16.22
1955-02-01,16.44
1955-01-01,15.99
1954-12-01,15.79
1954-11-01,15.12
1954-10-01,14.62
1954-09-01,14.36
1954-08-01,14.04
1954-07-01,13.83
1954-06-01,13.36
1954-05-01,13.31
1954-04-01,12.91
1954-03-01,12.42
1954-02-01,12.22
1954-01-01,12
1953-12-01,11.75
1953-11-01,11.64
1953-10-01,11.39
1953-09-01,11.14
1953-08-01,11.72
1953-07-01,11.75
1953-06-01,11.62
1953-05-01,12.14
1953-04-01,12.16
1953-03-01,12.83
1953-02-01,12.86
1953-01-01,13.01
1952-12-01,12.93
1952-11-01,12.47
1952-10-01,12.13
1952-09-01,12.43
1952-08-01,12.68
1952-07-01,12.67
1952-06-01,12.45
1952-05-01,12.2
1952-04-01,12.24
1952-03-01,12.36
1952-02-01,12.36
1952-01-01,12.53
1951-12-01,12.15
1951-11-01,11.85
1951-10-01,12.31
1951-09-01,12.44
1951-08-01,12.26
1951-07-01,11.78
1951-06-01,11.62
1951-05-01,11.86
1951-04-01,11.95
1951-03-01,11.84
1951-02-01,12.14
1951-01-01,11.9
1950-12-01,11.31
1950-11-01,11.54
1950-10-01,11.66
1950-09-01,11.34
1950-08-01,11.04
1950-07-01,10.54
1950-06-01,11.55
1950-05-01,11.46
1950-04-01,11.18
1950-03-01,10.91
1950-02-01,10.91
1950-01-01,10.75
1949-12-01,10.53
1949-11-01,10.22
1949-10-01,10.17
1949-09-01,9.88
1949-08-01,9.85
1949-07-01,9.61
1949-06-01,9.07
1949-05-01,9.69
1949-04-01,9.78
1949-03-01,9.9
1949-02-01,9.87
1949-01-01,10.25
1948-12-01,10.16
1948-11-01,10.25
1948-10-01,10.83
1948-09-01,10.55
1948-08-01,10.72
1948-07-01,11.13
1948-06-01,11.58
1948-05-01,11.24
1948-04-01,10.78
1948-03-01,10.19
1948-02-01,10
1948-01-01,10.42
1947-12-01,10.68
1947-11-01,10.98
1947-10-01,11.13
1947-09-01,10.83
1947-08-01,11.34
1947-07-01,11.7
1947-06-01,11.08
1947-05-01,10.73
1947-04-01,10.9
1947-03-01,11.29
1947-02-01,11.95
1947-01-01,11.47
1946-12-01,11.37
1946-11-01,11.11
1946-10-01,11.39
1946-09-01,11.84
1946-08-01,13.98
1946-07-01,14.51
1946-06-01,15.77
1946-05-01,16.01
1946-04-01,16.04
1946-03-01,15.13
1946-02-01,15.76
1946-01-01,15.62
1945-12-01,15.02
1945-11-01,14.85
1945-10-01,14.37
1945-09-01,13.8
1945-08-01,12.92
1945-07-01,12.87
1945-06-01,13.13
1945-05-01,13.04
1945-04-01,12.63
1945-03-01,12.32
1945-02-01,12.34
1945-01-01,11.96
1944-12-01,11.64
1944-11-01,11.48
1944-10-01,11.58
1944-09-01,11.33
1944-08-01,11.54
1944-07-01,11.74
1944-06-01,11.53
1944-05-01,11.1
1944-04-01,10.94
1944-03-01,11.22
1944-02-01,10.95
1944-01-01,11.05
1943-12-01,10.74
1943-11-01,10.63
1943-10-01,11.19
1943-09-01,11.34
1943-08-01,11.21
1943-07-01,11.77
1943-06-01,11.52
1943-05-01,11.36
1943-04-01,11.04
1943-03-01,10.85
1943-02-01,10.71
1943-01-01,10.15
1942-12-01,9.62
1942-11-01,9.66
1942-10-01,9.6
1942-09-01,9.08
1942-08-01,9.01
1942-07-01,9.15
1942-06-01,8.91
1942-05-01,8.51
1942-04-01,8.54
1942-03-01,9
1942-02-01,9.68
1942-01-01,10.1
1941-12-01,10.09
1941-11-01,10.91
1941-10-01,11.58
1941-09-01,12.28
1941-08-01,12.46
1941-07-01,12.74
1941-06-01,12.16
1941-05-01,12.04
1941-04-01,12.43
1941-03-01,12.96
1941-02-01,13
1941-01-01,13.9
1940-12-01,13.91
1940-11-01,14.64
1940-10-01,14.33
1940-09-01,14.21
1940-08-01,13.65
1940-07-01,13.37
1940-06-01,12.84
1940-05-01,14.14
1940-04-01,16.37
1940-03-01,16.17
1940-02-01,16.22
1940-01-01,16.38
1939-12-01,16.28
1939-11-01,16.6
1939-10-01,16.82
1939-09-01,16.45
1939-08-01,15.12
1939-07-01,15.27
1939-06-01,14.83
1939-05-01,14.5
1939-04-01,13.92
1939-03-01,15.73
1939-02-01,15.66
1939-01-01,15.6
1938-12-01,15.76
1938-11-01,16.15
1938-10-01,16.06
1938-09-01,14.28
1938-08-01,14.9
1938-07-01,14.77
1938-06-01,12.29
1938-05-01,11.99
1938-04-01,11.79
1938-03-01,12.38
1938-02-01,13.26
1938-01-01,13.51
1937-12-01,13.01
1937-11-01,13.16
1937-10-01,14.36
1937-09-01,16.85
1937-08-01,19.81
1937-07-01,19.65
1937-06-01,18.71
1937-05-01,19.47
1937-04-01,20.56
1937-03-01,22.04
1937-02-01,22.24
1937-01-01,21.62
1936-12-01,21.13
1936-11-01,21.5
1936-10-01,20.91
1936-09-01,19.86
1936-08-01,19.62
1936-07-01,19.36
1936-06-01,18.39
1936-05-01,17.75
1936-04-01,18.72
1936-03-01,18.66
1936-02-01,18.1
1936-01-01,17.09
1935-12-01,16.16
1935-11-01,16.13
1935-10-01,14.83
1935-09-01,14.42
1935-08-01,14.11
1935-07-01,13.2
1935-06-01,12.54
1935-05-01,11.99
1935-04-01,11.1
1935-03-01,10.4
1935-02-01,11.09
1935-01-01,11.5
1934-12-01,11.64
1934-11-01,11.45
1934-10-01,11.11
1934-09-01,10.91
1934-08-01,11.32
1934-07-01,11.74
1934-06-01,12.29
1934-05-01,12.18
1934-04-01,13.52
1934-03-01,13.25
1934-02-01,13.93
1934-01-01,13.03
1933-12-01,12.28
1933-11-01,12.01
1933-10-01,11.7
1933-09-01,12.92
1933-08-01,13
1933-07-01,13.75
1933-06-01,13.1
1933-05-01,11.25
1933-04-01,8.72
1933-03-01,7.87
1933-02-01,7.83
1933-01-01,8.73
1932-12-01,8.26
1932-11-01,8.46
1932-10-01,8.48
1932-09-01,9.76
1932-08-01,8.83
1932-07-01,5.84
1932-06-01,5.57
1932-05-01,6.39
1932-04-01,7.19
1932-03-01,9.41
1932-02-01,9.34
1932-01-01,9.31
1931-12-01,9.31
1931-11-01,11.42
1931-10-01,11.15
1931-09-01,12.82
1931-08-01,15.01
1931-07-01,15.52
1931-06-01,15.06
1931-05-01,15.4
1931-04-01,16.87
1931-03-01,18.58
1931-02-01,18.16
1931-01-01,16.71
1930-12-01,16.06
1930-11-01,16.94
1930-10-01,18.21
1930-09-01,21.07
1930-08-01,21.3
1930-07-01,21.55
1930-06-01,21.87
1930-05-01,24.31
1930-04-01,25.84
1930-03-01,24.59
1930-02-01,23.7
1930-01-01,22.31
1929-12-01,22.01
1929-11-01,21.17
1929-10-01,28.96
1929-09-01,32.56
1929-08-01,31.48
1929-07-01,29.93
1929-06-01,27.94
1929-05-01,27.7
1929-04-01,27.57
1929-03-01,27.68
1929-02-01,27.13
1929-01-01,27.08
1928-12-01,25.3
1928-11-01,25.12
1928-10-01,23.58
1928-09-01,23
1928-08-01,21.76
1928-07-01,21.08
1928-06-01,20.91
1928-05-01,21.83
1928-04-01,21.26
1928-03-01,19.94
1928-02-01,18.87
1928-01-01,18.81
1927-12-01,18.65
1927-11-01,18.13
1927-10-01,17.54
1927-09-01,17.82
1927-08-01,16.86
1927-07-01,15.82
1927-06-01,15.12
1927-05-01,15
1927-04-01,14.49
1927-03-01,14.03
1927-02-01,13.63
1927-01-01,13.19
1926-12-01,13.01
1926-11-01,12.62
1926-10-01,12.43
1926-09-01,12.69
1926-08-01,12.49
1926-07-01,11.87
1926-06-01,11.2
1926-05-01,10.58
1926-04-01,10.4
1926-03-01,10.71
1926-02-01,11.39
1926-01-01,11.34
1925-12-01,11.15
1925-11-01,10.89
1925-10-01,10.72
1925-09-01,10.36
1925-08-01,10.11
1925-07-01,9.96
1925-06-01,9.8
1925-05-01,9.73
1925-04-01,9.48
1925-03-01,9.52
1925-02-01,9.83
1925-01-01,9.69
1924-12-01,9.31
1924-11-01,8.89
1924-10-01,8.42
1924-09-01,8.58
1924-08-01,8.72
1924-07-01,8.38
1924-06-01,8.05
1924-05-01,7.9
1924-04-01,7.92
1924-03-01,8.06
1924-02-01,8.16
1924-01-01,8.07
1923-12-01,7.81
1923-11-01,7.55
1923-10-01,7.32
1923-09-01,7.46
1923-08-01,7.44
1923-07-01,7.35
1923-06-01,7.67
1923-05-01,8
1923-04-01,8.37
1923-03-01,8.7
1923-02-01,8.53
1923-01-01,8.15
1922-12-01,7.96
1922-11-01,8
1922-10-01,8.43
1922-09-01,8.27
1922-08-01,8.02
1922-07-01,7.6
1922-06-01,7.56
1922-05-01,7.59
1922-04-01,7.27
1922-03-01,6.82
1922-02-01,6.46
1922-01-01,6.29
1921-12-01,6.11
1921-11-01,5.84
1921-10-01,5.48
1921-09-01,5.38
1921-08-01,5.16
1921-07-01,5.2
1921-06-01,5.22
1921-05-01,5.61
1921-04-01,5.3
1921-03-01,5.19
1921-02-01,5.27
1921-01-01,5.12
1920-12-01,4.78
1920-11-01,5.13
1920-10-01,5.35
1920-09-01,5.3
1920-08-01,5.02
1920-07-01,5.08
1920-06-01,5.04
1920-05-01,5.19
1920-04-01,5.6
1920-03-01,5.8
1920-02-01,5.46
1920-01-01,5.99
1919-12-01,6.16
1919-11-01,6.47
1919-10-01,6.79
1919-09-01,6.56
1919-08-01,6.48
1919-07-01,7.05
