Date,Value
2026-01-02,70.55599975585938
2026-01-05,76.16400146484375
2026-01-06,80.52999877929688
2026-01-07,77.13500213623047
2026-01-08,74.71600341796875
2026-01-09,78.88400268554688
2026-01-12,84.61000061035156
2026-01-13,85.87699890136719
2026-01-14,90.86900329589844
2026-01-15,91.8759994506836
2026-01-16,88.09100341796875
2026-01-20,94.20600128173828
2026-01-21,92.20999908447266
2026-01-22,95.97599792480469
2026-01-23,100.92500305175781
2026-01-26,115.08000183105469
2026-01-27,105.52300262451172
2026-01-28,113.11100006103516
2026-01-29,114.03700256347656
2026-01-30,78.29000091552734
2026-02-02,76.77799987792969
2026-02-03,83.04199981689453
2026-02-04,84.16500091552734
2026-02-05,76.52899932861328
2026-02-06,76.73500061035156
2026-02-09,82.06500244140625
2026-02-10,80.21800231933594
2026-02-11,83.75399780273438
2026-02-12,75.5459976196289
2026-02-13,77.85099792480469
2026-02-17,73.4469985961914
2026-02-18,77.50900268554688
2026-02-19,77.56500244140625
2026-02-20,82.28299713134766
2026-02-23,86.52300262451172
