Date,Value
2026-01-02,226.5
2026-01-05,233.05999755859375
2026-01-06,240.92999267578125
2026-01-07,241.55999755859375
2026-01-08,246.2899932861328
2026-01-09,247.3800048828125
2026-01-12,246.47000122070312
2026-01-13,242.60000610351562
2026-01-14,236.64999389648438
2026-01-15,238.17999267578125
2026-01-16,239.1199951171875
2026-01-20,231.0
2026-01-21,231.30999755859375
2026-01-22,234.33999633789062
2026-01-23,239.16000366210938
2026-01-26,238.4199981689453
2026-01-27,244.67999267578125
2026-01-28,243.00999450683594
2026-01-29,241.72999572753906
2026-01-30,239.3000030517578
2026-02-02,242.9600067138672
2026-02-03,238.6199951171875
2026-02-04,232.99000549316406
2026-02-05,222.69000244140625
2026-02-06,210.32000732421875
2026-02-09,208.72000122070312
2026-02-10,206.9600067138672
2026-02-11,204.0800018310547
2026-02-12,199.60000610351562
2026-02-13,198.7899932861328
2026-02-17,201.14999389648438
2026-02-18,204.7899932861328
2026-02-19,204.86000061035156
2026-02-20,210.11000061035156
2026-02-23,205.27000427246094
