Date,Value
2026-01-02,1.3716000318527222
2026-01-05,1.3746700286865234
2026-01-06,1.3772499561309814
2026-01-07,1.3815499544143677
2026-01-08,1.3857899904251099
2026-01-09,1.3864099979400635
2026-01-12,1.3913899660110474
2026-01-13,1.3875700235366821
2026-01-14,1.3886499404907227
2026-01-15,1.3884600400924683
2026-01-16,1.3888399600982666
2026-01-19,1.3899400234222412
2026-01-20,1.3874000310897827
2026-01-21,1.3832999467849731
2026-01-22,1.3843200206756592
2026-01-23,1.3784099817276
2026-01-26,1.3701900243759155
2026-01-27,1.3711999654769897
2026-01-28,1.3591500520706177
2026-01-29,1.353790044784546
2026-01-30,1.3492000102996826
2026-02-02,1.3635799884796143
2026-02-03,1.3673700094223022
2026-02-04,1.3639400005340576
2026-02-05,1.366919994354248
2026-02-06,1.3712199926376343
2026-02-09,1.3658900260925293
2026-02-10,1.356220006942749
2026-02-11,1.3552000522613525
2026-02-12,1.3575400114059448
2026-02-13,1.3610700368881226
2026-02-16,1.3617899417877197
2026-02-17,1.3636200428009033
2026-02-18,1.3637700080871582
2026-02-19,1.3696099519729614
2026-02-20,1.3686800003051758
2026-02-23,1.3648500442504883
