Date,Value
2026-01-02,1449.7840576171875
2026-01-05,1474.7454833984375
2026-01-06,1469.73876953125
2026-01-07,1467.2261962890625
2026-01-08,1460.4949951171875
2026-01-09,1463.4951171875
2026-01-12,1464.7454833984375
2026-01-13,1467.3880615234375
2026-01-14,1458.476318359375
2026-01-15,1453.4637451171875
2026-01-16,1442.00634765625
2026-01-19,1429.4954833984375
2026-01-20,1435.6866455078125
2026-01-21,1434.2449951171875
2026-01-22,1430.001220703125
2026-01-23,1429.2451171875
2026-01-26,1434.4954833984375
2026-01-27,1437.575439453125
2026-01-28,1442.8111572265625
2026-01-29,1444.5010986328125
2026-01-30,1444.0712890625
2026-02-02,1446.9954833984375
2026-02-03,1451.9765625
2026-02-04,1445.0072021484375
2026-02-05,1447.75634765625
2026-02-06,1442.1353759765625
2026-02-09,1431.7855224609375
2026-02-10,1416.4891357421875
2026-02-11,1403.9891357421875
2026-02-12,1404.3768310546875
2026-02-13,1397.1126708984375
2026-02-16,1399.2454833984375
2026-02-17,1399.2626953125
2026-02-18,1393.4774169921875
2026-02-19,1396.983154296875
2026-02-20,1390.470458984375
2026-02-23,1375.7454833984375
